name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
hyderabad,2023-11-30,28.8,21.0,24.4,30.5,21.0,24.7,19.0,73.0,0.1,100.0,4.17,rain,0,0,34.6,16.6,114.3,1015.3,57.9,4.7,128.3,11.0,7,10.0,2023-11-30 06:29:19,2023-11-30 17:39:52,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-01,29.5,18.5,24.1,28.6,18.5,24.0,15.3,60.8,0.0,0.0,0.0,0,0,0,25.9,14.9,102.1,1015.1,32.6,5.1,224.3,19.2,8,10.0,2023-12-01 06:29:55,2023-12-01 17:40:00,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-02,29.9,18.0,24.5,29.5,18.0,24.5,16.7,64.6,0.0,0.0,0.0,0,0,0,25.9,50.8,99.4,1014.2,44.8,5.1,216.5,18.7,8,10.0,2023-12-02 06:30:31,2023-12-02 17:40:09,0.66,Partially cloudy,Partly cloudy throughout the day.,wind,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-03,29.2,20.0,24.8,29.5,20.0,25.0,17.1,63.3,0.0,0.0,0.0,0,0,0,23.0,22.3,77.2,1014.3,63.9,5.5,209.9,18.1,7,10.0,2023-12-03 06:31:07,2023-12-03 17:40:20,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-04,26.9,22.0,23.7,27.5,22.0,23.7,17.4,68.2,0.0,0.0,0.0,rain,0,0,34.9,14.8,40.7,1012.8,82.6,4.4,57.8,5.1,5,10.0,2023-12-04 06:31:43,2023-12-04 17:40:32,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-05,23.9,20.0,21.8,23.9,20.0,21.8,19.1,85.0,2.2,100.0,8.33,rain,0,0,43.2,22.3,12.6,1010.9,98.8,3.6,83.8,7.2,6,10.0,2023-12-05 06:32:19,2023-12-05 17:40:45,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-06,25.9,20.0,22.2,25.9,20.0,22.2,19.0,82.8,0.0,0.0,0.0,rain,0,0,40.3,17.5,329.4,1012.1,92.5,3.4,83.0,7.2,5,10.0,2023-12-06 06:32:55,2023-12-06 17:40:59,0.78,Overcast,Cloudy skies throughout the day.,cloudy,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-07,23.2,19.1,21.1,23.2,19.1,21.1,17.7,81.6,0.1,100.0,4.17,rain,0,0,21.6,11.2,338.8,1014.8,85.2,3.9,194.2,16.8,8,10.0,2023-12-07 06:33:31,2023-12-07 17:41:15,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-08,29.0,17.0,22.5,29.0,17.0,22.5,16.2,70.2,0.0,0.0,0.0,0,0,0,20.5,15.7,56.9,1015.3,47.6,4.8,219.6,19.1,8,10.0,2023-12-08 06:34:06,2023-12-08 17:41:31,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-09,29.8,18.0,23.0,29.3,18.0,22.9,15.1,64.3,0.0,0.0,0.0,0,0,0,25.9,13.1,61.5,1016.4,28.6,4.8,205.7,17.8,8,10.0,2023-12-09 06:34:42,2023-12-09 17:41:49,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-10,28.4,17.0,22.4,27.9,17.0,22.3,13.6,59.9,0.0,0.0,0.0,0,0,0,23.4,12.1,57.6,1015.5,33.7,5.4,226.8,19.6,8,10.0,2023-12-10 06:35:17,2023-12-10 17:42:07,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-11,27.9,16.3,21.5,27.6,16.3,21.5,12.9,60.5,0.0,0.0,0.0,0,0,0,18.7,13.3,87.6,1016.1,31.4,5.1,225.8,19.4,8,10.0,2023-12-11 06:35:52,2023-12-11 17:42:27,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-12,28.4,16.0,21.8,27.7,16.0,21.7,12.5,58.1,0.0,0.0,0.0,0,0,0,19.8,14.9,78.1,1014.9,25.0,5.5,225.5,19.6,8,10.0,2023-12-12 06:36:27,2023-12-12 17:42:48,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-13,26.3,15.5,21.7,26.3,15.5,21.7,13.5,61.1,0.0,0.0,0.0,0,0,0,20.2,13.0,92.7,1015.9,35.9,5.4,225.0,19.5,8,10.0,2023-12-13 06:37:02,2023-12-13 17:43:10,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-14,26.9,15.0,21.1,26.8,15.0,21.1,13.4,64.5,0.0,0.0,0.0,0,0,0,18.0,11.2,97.8,1017.5,10.5,5.0,227.1,19.6,8,10.0,2023-12-14 06:37:36,2023-12-14 17:43:32,0.05,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-15,27.6,15.1,21.2,27.4,15.1,21.2,13.7,63.9,0.0,0.0,0.0,0,0,0,17.6,14.8,104.6,1018.0,19.3,5.0,223.2,19.3,8,10.0,2023-12-15 06:38:10,2023-12-15 17:43:56,0.08,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-16,26.1,17.5,21.6,26.1,17.5,21.6,16.5,73.3,0.0,0.0,0.0,0,0,0,19.1,16.0,95.6,1017.3,72.4,3.4,108.0,9.4,7,10.0,2023-12-16 06:38:43,2023-12-16 17:44:21,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-17,26.8,18.0,22.2,27.4,18.0,22.2,15.5,67.2,0.0,0.0,0.0,0,0,0,22.3,15.3,85.6,1016.8,64.5,4.0,214.8,18.5,8,10.0,2023-12-17 06:39:16,2023-12-17 17:44:46,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-18,26.7,16.5,21.7,26.5,16.5,21.7,12.2,56.4,0.0,0.0,0.0,0,0,0,22.3,16.7,65.6,1018.1,60.9,4.4,196.9,17.1,7,10.0,2023-12-18 06:39:49,2023-12-18 17:45:13,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-19,26.8,17.0,21.5,26.5,17.0,21.5,11.5,54.3,0.0,0.0,0.0,0,0,0,22.0,16.6,59.3,1018.5,62.0,4.5,206.8,17.8,7,10.0,2023-12-19 06:40:21,2023-12-19 17:45:40,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-20,26.9,16.0,20.9,26.7,16.0,20.9,11.5,56.7,0.0,0.0,0.0,0,0,0,18.0,14.8,73.1,1018.3,25.3,4.1,217.7,18.8,8,10.0,2023-12-20 06:40:52,2023-12-20 17:46:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-21,28.0,14.5,20.3,26.9,14.5,20.1,10.4,58.5,0.0,0.0,0.0,0,0,0,18.4,14.8,73.7,1017.5,25.2,4.3,226.2,19.5,8,10.0,2023-12-21 06:41:23,2023-12-21 17:46:37,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-22,28.9,11.4,20.4,27.5,11.4,20.2,9.4,54.2,0.0,0.0,0.0,0,0,0,16.6,11.2,85.6,1017.3,26.4,4.6,218.9,19.0,8,10.0,2023-12-22 06:41:53,2023-12-22 17:47:07,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-23,26.9,14.1,20.7,27.1,14.1,20.7,13.4,65.2,0.0,0.0,0.0,0,0,0,22.0,13.0,103.2,1018.0,58.5,4.6,213.3,18.4,8,10.0,2023-12-23 06:42:23,2023-12-23 17:47:37,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2023-12-24,27.8,14.0,20.7,27.5,14.0,20.7,14.3,69.9,0.0,0.0,0.0,0,0,0,17.3,11.4,96.6,1019.8,37.7,3.3,217.3,18.7,8,10.0,2023-12-24 06:42:51,2023-12-24 17:48:08,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-25,28.9,15.1,21.0,28.1,15.1,20.9,14.6,70.3,0.0,0.0,0.0,0,0,0,16.2,11.2,109.5,1019.7,32.8,3.0,214.5,18.3,8,10.0,2023-12-25 06:43:19,2023-12-25 17:48:40,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
hyderabad,2023-12-26,28.1,14.9,21.6,27.7,14.9,21.5,14.6,68.3,0.0,0.0,0.0,0,0,0,16.9,12.1,99.7,1019.1,15.8,5.1,225.6,19.5,8,10.0,2023-12-26 06:43:47,2023-12-26 17:49:12,0.47,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,remote,43128099999"
hyderabad,2023-12-27,28.3,15.5,22.1,27.7,15.5,22.0,15.5,70.0,0.0,0.0,0.0,0,0,0,18.4,13.3,106.6,1019.4,26.7,3.3,226.3,19.5,8,10.0,2023-12-27 06:44:13,2023-12-27 17:49:45,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-28,28.0,15.5,21.7,28.0,15.5,21.7,15.7,70.8,0.0,0.0,0.0,0,0,0,19.4,16.6,104.6,1018.4,29.3,3.0,227.1,19.7,8,10.0,2023-12-28 06:44:39,2023-12-28 17:50:19,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-29,27.1,16.0,21.3,27.1,16.0,21.3,14.9,69.1,0.0,0.0,0.0,0,0,0,24.1,13.3,109.1,1018.5,35.9,3.9,219.0,18.9,8,10.0,2023-12-29 06:45:04,2023-12-29 17:50:53,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-30,28.5,16.1,22.1,27.8,16.1,22.0,14.9,66.8,0.0,0.0,0.0,0,0,0,29.2,11.3,105.7,1017.8,24.9,3.9,227.7,19.7,8,10.0,2023-12-30 06:45:28,2023-12-30 17:51:27,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2023-12-31,28.0,14.0,21.4,27.5,14.0,21.3,14.6,69.0,0.0,0.0,0.0,0,0,0,27.7,12.8,96.2,1017.1,16.6,3.9,227.7,19.7,8,10.0,2023-12-31 06:45:51,2023-12-31 17:52:02,0.64,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-01,28.0,15.1,21.7,27.6,15.1,21.6,14.0,65.0,0.0,0.0,0.0,0,0,0,25.6,13.0,112.2,1017.4,24.0,3.7,222.6,19.3,8,10.0,2024-01-01 06:46:13,2024-01-01 17:52:37,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-02,26.9,15.0,21.1,27.3,15.0,21.1,15.3,71.6,0.0,0.0,0.0,0,0,0,27.7,16.6,101.1,1016.5,39.5,3.0,223.7,19.2,8,10.0,2024-01-02 06:46:34,2024-01-02 17:53:13,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-03,27.0,17.0,21.8,27.1,17.0,21.8,15.0,67.4,0.0,0.0,0.0,0,0,0,34.6,19.4,114.7,1015.9,36.9,3.1,222.4,19.2,8,10.0,2024-01-03 06:46:54,2024-01-03 17:53:49,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-04,27.9,17.0,22.0,27.6,17.0,22.0,15.5,69.0,0.0,0.0,0.0,0,0,0,31.3,16.6,110.8,1015.9,32.3,3.0,226.5,19.6,8,10.0,2024-01-04 06:47:13,2024-01-04 17:54:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-05,28.0,17.0,22.0,27.4,17.0,21.9,13.3,61.2,0.0,0.0,0.0,0,0,0,32.0,14.8,120.5,1016.0,25.5,4.0,227.4,19.5,8,10.0,2024-01-05 06:47:31,2024-01-05 17:55:02,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-06,28.8,16.5,22.0,28.1,16.5,21.9,13.4,60.9,0.0,0.0,0.0,0,0,0,33.8,16.6,110.1,1016.6,29.9,4.2,225.4,19.4,8,10.0,2024-01-06 06:47:48,2024-01-06 17:55:39,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-07,26.9,18.0,22.0,27.1,18.0,22.0,15.5,68.2,0.0,0.0,0.0,0,0,0,34.2,18.4,99.8,1017.1,45.2,4.0,222.4,19.1,8,10.0,2024-01-07 06:48:04,2024-01-07 17:56:15,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-08,27.8,18.0,22.4,27.2,18.0,22.3,14.5,63.9,0.0,0.0,0.0,0,0,0,31.0,15.4,103.7,1017.8,51.8,4.2,224.7,19.4,8,10.0,2024-01-08 06:48:19,2024-01-08 17:56:53,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-09,27.5,19.0,22.6,27.2,19.0,22.6,15.1,64.3,0.0,0.0,0.0,0,0,0,37.1,15.1,109.8,1017.9,59.2,3.6,140.5,12.0,8,10.0,2024-01-09 06:48:33,2024-01-09 17:57:30,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-10,28.7,18.0,23.0,28.3,18.0,22.9,15.1,63.9,0.0,0.0,0.0,0,0,0,20.5,13.0,101.7,1017.4,76.4,3.7,187.9,16.0,7,10.0,2024-01-10 06:48:46,2024-01-10 17:58:07,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-11,30.0,18.0,23.9,29.2,18.0,23.8,14.5,58.0,0.0,0.0,0.0,0,0,0,19.4,14.6,103.0,1017.8,42.1,4.8,220.9,19.2,8,10.0,2024-01-11 06:48:57,2024-01-11 17:58:44,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-12,29.6,18.1,24.0,29.4,18.1,24.1,15.6,61.1,0.0,0.0,0.0,0,0,0,17.3,9.9,103.4,1017.1,20.6,4.2,225.3,19.4,8,10.0,2024-01-12 06:49:08,2024-01-12 17:59:22,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-13,30.4,18.0,24.5,29.9,18.0,24.4,16.2,63.1,0.0,0.0,0.0,0,0,0,14.4,9.5,71.8,1017.3,36.8,3.5,230.6,19.7,8,10.0,2024-01-13 06:49:17,2024-01-13 17:59:59,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-14,32.8,18.0,24.8,31.5,18.0,24.5,14.5,57.1,0.0,0.0,0.0,0,0,0,15.8,10.3,76.4,1016.7,23.6,4.2,234.6,20.3,8,10.0,2024-01-14 06:49:25,2024-01-14 18:00:36,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-15,30.5,18.0,24.5,29.8,18.0,24.3,15.2,59.2,0.0,0.0,0.0,0,0,0,16.6,12.2,93.3,1015.6,23.9,4.3,234.5,20.3,8,10.0,2024-01-15 06:49:32,2024-01-15 18:01:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-16,30.8,18.0,24.2,30.2,18.0,24.1,16.5,65.2,0.0,0.0,0.0,0,0,0,29.5,12.1,110.6,1014.1,42.4,4.0,234.2,20.1,8,10.0,2024-01-16 06:49:37,2024-01-16 18:01:51,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-17,30.8,18.0,24.0,30.2,18.0,23.9,15.2,60.4,0.0,0.0,0.0,0,0,0,29.5,13.0,123.0,1013.5,31.3,4.4,234.5,20.1,8,10.0,2024-01-17 06:49:42,2024-01-17 18:02:28,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-18,30.8,18.9,24.0,29.9,18.9,23.9,14.3,56.5,0.0,0.0,0.0,0,0,0,29.2,11.2,133.3,1014.9,53.8,4.9,228.2,19.7,8,10.0,2024-01-18 06:49:45,2024-01-18 18:03:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
hyderabad,2024-01-19,30.8,17.1,24.1,30.2,17.1,24.0,15.3,61.1,0.0,0.0,0.0,0,0,0,28.1,11.4,113.3,1015.2,56.8,4.6,236.7,20.6,8,10.0,2024-01-19 06:49:47,2024-01-19 18:03:41,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
hyderabad,2024-01-20,30.0,19.8,24.0,29.4,19.8,23.9,15.6,61.0,0.0,0.0,0.0,0,0,0,29.9,14.8,114.7,1016.1,48.6,4.9,155.5,13.4,8,10.0,2024-01-20 06:49:48,2024-01-20 18:04:17,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
hyderabad,2024-01-21,30.9,19.0,24.7,30.1,19.0,24.6,16.1,61.5,0.0,0.0,0.0,0,0,0,31.7,11.2,128.5,1016.0,57.6,5.2,235.0,20.2,8,10.0,2024-01-21 06:49:47,2024-01-21 18:04:53,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
hyderabad,2024-01-22,30.9,19.9,24.9,30.3,19.9,25.0,17.1,64.6,0.0,0.0,0.0,0,0,0,28.1,12.8,117.0,1016.8,49.4,4.8,236.5,20.4,8,10.0,2024-01-22 06:49:45,2024-01-22 18:05:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
hyderabad,2024-01-23,30.8,19.0,25.0,29.9,19.0,24.8,16.0,61.1,0.0,0.0,0.0,0,0,0,29.2,17.1,157.7,1015.7,42.7,5.0,229.0,19.9,8,10.0,2024-01-23 06:49:42,2024-01-23 18:06:05,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-24,30.8,19.0,24.8,30.2,19.0,24.8,17.0,64.7,0.0,0.0,0.0,rain,0,0,20.5,17.5,133.7,1015.7,53.9,4.9,197.0,16.9,8,10.0,2024-01-24 06:49:38,2024-01-24 18:06:40,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-25,28.0,18.5,23.5,27.7,18.5,23.5,15.5,62.9,0.1,100.0,4.17,rain,0,0,25.2,18.2,69.4,1018.0,40.2,4.1,242.5,21.1,9,10.0,2024-01-25 06:49:33,2024-01-25 18:07:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-26,29.1,17.0,23.1,29.1,17.0,23.2,15.1,61.7,0.0,0.0,0.0,0,0,0,24.8,13.0,89.0,1019.6,34.1,4.8,237.0,20.6,8,10.0,2024-01-26 06:49:26,2024-01-26 18:07:49,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-27,28.1,17.5,22.9,28.1,17.5,23.0,16.4,68.2,0.0,0.0,0.0,0,0,0,22.7,13.9,88.1,1019.8,46.9,4.2,244.4,21.3,9,10.0,2024-01-27 06:49:19,2024-01-27 18:08:23,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-28,29.0,16.1,22.7,27.7,16.1,22.5,13.0,58.7,0.0,0.0,0.0,0,0,0,20.9,14.8,101.4,1019.5,33.6,4.4,255.2,22.2,9,10.0,2024-01-28 06:49:10,2024-01-28 18:08:57,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-29,28.8,17.0,22.5,28.5,17.0,22.5,14.4,62.0,0.0,0.0,0.0,0,0,0,21.2,12.9,113.0,1018.6,34.5,4.6,246.8,21.2,9,10.0,2024-01-29 06:48:59,2024-01-29 18:09:30,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-30,29.5,16.5,23.1,28.4,16.5,22.9,13.2,56.8,0.0,0.0,0.0,0,0,0,27.0,11.7,103.7,1017.3,46.6,4.7,249.1,21.4,9,10.0,2024-01-30 06:48:48,2024-01-30 18:10:03,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-01-31,31.1,17.5,24.0,29.2,17.5,23.6,12.3,54.0,0.0,0.0,0.0,0,0,0,29.2,13.2,125.9,1016.5,25.5,5.5,246.8,21.4,9,10.0,2024-01-31 06:48:35,2024-01-31 18:10:35,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-02-01,31.8,18.0,24.2,30.1,18.0,23.9,13.0,54.5,0.0,0.0,0.0,0,0,0,27.4,14.8,164.2,1016.3,18.8,5.3,250.9,21.6,9,10.0,2024-02-01 06:48:21,2024-02-01 18:11:07,0.71,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-02-02,32.1,19.0,25.3,31.3,19.0,25.3,16.6,62.0,0.0,0.0,0.0,0,0,0,31.3,12.1,130.5,1016.5,42.2,5.0,251.7,21.9,9,10.0,2024-02-02 06:48:07,2024-02-02 18:11:39,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-02-03,30.0,21.0,24.9,30.2,21.0,25.1,17.8,66.2,0.0,0.0,0.0,0,0,0,24.8,16.6,80.4,1017.8,43.0,4.9,248.9,21.4,9,10.0,2024-02-03 06:47:50,2024-02-03 18:12:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-02-04,31.0,19.9,25.2,30.9,19.9,25.2,17.0,62.9,0.0,0.0,0.0,0,0,0,28.4,14.5,93.7,1019.0,35.3,4.9,253.6,22.0,9,10.0,2024-02-04 06:47:33,2024-02-04 18:12:40,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-02-05,33.0,19.0,26.4,32.4,19.0,26.5,16.9,59.0,0.0,0.0,0.0,0,0,0,33.1,13.0,129.5,1018.6,30.2,5.3,253.3,22.0,9,10.0,2024-02-05 06:47:15,2024-02-05 18:13:10,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-02-06,33.9,20.0,27.4,32.9,20.0,27.3,16.6,55.4,0.0,0.0,0.0,0,0,0,29.2,14.6,122.5,1018.1,14.8,5.3,253.2,21.9,9,10.0,2024-02-06 06:46:55,2024-02-06 18:13:39,0.88,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-02-07,34.9,20.1,27.7,33.7,20.1,27.5,16.2,53.5,0.0,0.0,0.0,0,0,0,20.9,11.0,134.9,1017.4,35.9,6.2,255.3,22.2,9,10.0,2024-02-07 06:46:35,2024-02-07 18:14:08,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,2024-02-08,33.9,22.0,27.3,34.0,22.0,27.5,17.0,55.2,0.0,0.0,0.0,0,0,0,32.4,14.8,64.3,1017.2,42.2,5.1,254.9,22.0,9,10.0,2024-02-08 06:46:13,2024-02-08 18:14:36,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2024-02-09,33.1,19.0,25.9,32.6,19.0,25.9,15.9,56.3,0.0,0.0,0.0,0,0,0,27.7,19.4,96.9,1017.5,33.7,5.3,260.8,22.4,9,10.0,2024-02-09 06:45:50,2024-02-09 18:15:04,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
